date,province,ine_code,ccaa,new_cases,PCR,TestAc,activos,hospitalized,hospitalized_accumulated,hospitalized_new,intensive_care,deceased,cases_accumulated,cases_accumulated_PCR,recovered,deceased_hosp_eus,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida,num_casos_cum1,num_casos2,num_hosp,num_uci,num_def,num_casos_cum2,num_hosp_cum,num_uci_cum,num_def_cum,poblacion,cases_per_cienmil,intensive_care_per_1000000,deceassed_per_100000,hospitalized_per_100000,cases_14days,cases_7days,cases_PCR_14days,cases_PCR_7days,daily_cases,daily_cases_avg7,daily_cases_PCR,daily_cases_PCR_avg7,daily_deaths,daily_deaths_hosp_eus,daily_deaths_inc,daily_deaths_avg3,daily_deaths_avg7,daily_deaths_avg7_hosp_eus,deaths_last_week,num_casos_avg7,num_casos_prueba_pcr_avg7,num_casos2_avg7,ia14,source_name,source,comments
2021-10-01,Cuenca,16,Castilla - La Mancha,0,0,0,0,12,0,0,6,418,15667,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15444,2062,184,421,307651,5092.46,1.95,135.87,3.9,165,67,0,0,11,9.6,11,9.6,0,0,0.0,0.0,0.0,0,0,0,0,9.7,53.6,0,0,
2021-10-01,Gipuzkoa,20,País Vasco,49,0,0,0,81,0,0,34,1912,0,50686,0,0,0,0,0,0,0,0,0,47,6,0,2,50291,6216,551,1509,519546,0.0,6.54,368.01,15.59,0,0,810,350,49,50.0,49,50.0,3,0,0.2,1.3,3.0,0,21,0,0,44.7,155.9,0,0,
2021-10-01,Girona,17,Cataluña,32,0,0,0,34,0,0,25,1932,0,51168,0,0,0,0,0,0,0,0,0,30,5,0,1,50763,6280,555,1521,519546,0.0,4.81,371.86,6.54,0,0,546,275,32,39.3,32,39.3,0,0,0.0,1.7,1.6,0,11,0,0,39.7,105.1,0,0,
2021-10-01,Granada,18,Andalucía,65,65,0,698,72,0,0,27,330,30016,30016,0,0,0,0,0,0,0,0,0,67,3,0,1,29390,2572,613,327,1120406,2679.03,2.41,29.45,6.43,796,418,796,418,65,59.7,65,59.7,1,0,0.3,0.7,0.6,0,4,0,0,59.9,71.0,0,0,
2021-10-01,Guadalajara,19,Castilla - La Mancha,0,0,0,0,114,0,0,18,980,48541,0,0,0,0,0,0,0,0,0,0,115,9,2,2,48389,4474,424,959,633564,7661.58,2.84,154.68,17.99,1414,697,0,0,133,91.5,0,0.0,1,0,0.1,1.7,1.2,0,9,0,0,103.4,223.2,0,0,
2021-10-01,Huelva,21,Andalucía,0,19,0,0,105,0,0,36,2132,66618,64120,0,0,0,0,0,0,0,0,0,47,1,0,1,63131,1955,180,1433,771044,8639.97,4.67,276.51,13.62,1410,609,1398,601,47,87.0,47,85.9,1,0,0.0,0.7,0.4,0,3,0,0,98.7,181.3,0,0,
2021-10-01,Huesca,22,Aragón,0,16,0,0,48,0,0,13,802,43992,42513,0,0,0,0,0,0,0,0,0,11,1,0,0,42854,1135,113,624,434930,10114.73,2.99,184.4,11.04,469,229,427,191,25,32.7,21,27.3,0,0,0.0,0.0,0.3,0,2,0,0,34.3,98.2,0,0,
2021-10-01,Jaén,23,Andalucía,0,9,0,0,8,0,0,3,540,0,19427,0,0,0,0,0,0,0,0,0,7,0,0,0,20570,2512,145,558,196329,0.0,1.53,275.05,4.07,0,0,170,73,0,0.0,9,12.0,0,0,0.0,0.0,0.0,0,0,0,0,11.1,86.6,0,0,
2021-10-01,León,24,Castilla y León,6,0,0,251,18,1325,1325,1,415,13600,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13477,1423,123,414,134137,10138.89,0.75,309.39,13.42,135,46,0,0,6,6.6,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,6.4,100.6,0,0,
2021-10-01,Lleida,25,Cataluña,109,0,108417,0,79,0,0,24,1594,110900,0,0,0,0,0,0,0,0,0,0,116,4,3,1,111108,9008,1176,1592,1493898,7423.53,1.61,106.7,5.29,1069,515,0,0,109,73.6,0,0.0,1,0,0.1,0.3,0.4,0,3,0,0,78.1,71.6,0,0,
2021-10-01,Lugo,27,Galicia,0,0,0,0,7,0,0,1,214,12701,0,0,0,0,0,0,0,0,0,0,33,2,0,0,12523,1179,146,220,329587,3853.61,0.3,64.93,2.12,172,89,0,0,30,12.7,30,12.7,0,0,0.0,0.0,0.0,0,0,0,0,14.6,52.2,0,0,
2021-10-01,Madrid,28,"Madrid, Comunidad de",0,0,0,0,66,0,0,29,823,54085,0,0,0,0,0,0,0,0,0,0,40,4,1,0,53825,3718,646,813,716820,7545.13,4.05,114.81,9.21,947,443,0,0,67,66.9,0,0.0,0,0,0.0,1.3,0.9,0,6,0,0,51.7,132.1,0,0,
2021-10-01,Málaga,29,Andalucía,58,57,1,0,65,0,0,28,1970,52214,49348,0,0,0,0,0,0,0,0,0,58,8,1,0,52216,8519,749,1968,1022800,5105.01,2.74,192.61,6.36,699,331,620,292,58,47.3,57,41.7,0,0,0.0,0.0,0.3,0,2,0,0,47.3,60.6,0,0,
2021-10-01,Melilla,52,Melilla,0,8,0,286,18,0,0,0,96,0,8931,8549,0,0,0,0,0,0,0,0,10,2,0,0,8938,685,111,96,86487,0.0,0.0,111.0,20.81,0,0,226,106,0,0.0,8,15.1,0,0,0.0,0.0,0.3,0,2,0,0,15.7,261.3,0,0,
2021-10-01,Murcia,30,"Murcia, Región de",0,69,0,0,107,0,0,28,562,30438,29069,0,0,0,0,0,0,0,0,0,69,9,2,0,29288,3154,444,558,581078,5238.2,4.82,96.72,18.41,1394,650,1400,654,69,92.9,69,93.4,0,0,0.0,0.3,0.1,0,1,0,0,93.3,240.9,0,0,
2021-10-01,Navarra,31,"Navarra, Comunidad Foral de",0,11,0,0,7,0,0,2,540,0,19257,0,0,0,0,0,0,0,0,0,16,1,0,0,20395,2500,143,558,196329,0.0,1.02,275.05,3.57,0,0,310,149,0,0.0,11,21.2,2,0,0.4,0.0,0.4,0,2,0,0,18.7,157.9,0,0,
2021-10-01,Ourense,32,Galicia,194,0,0,0,0,0,0,0,0,100319,0,0,0,0,0,0,0,0,0,0,171,0,0,6,100471,10505,919,2481,1152651,8703.33,0.0,0.0,0.0,2710,1310,0,0,194,187.1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,182.4,235.1,0,0,
2021-10-01,Palencia,34,Castilla y León,0,27,0,345,34,0,0,13,769,0,30431,0,0,0,0,0,0,0,0,0,46,3,2,0,30484,3440,385,769,316798,0.0,4.1,242.74,10.73,0,0,512,209,0,0.0,30,21.8,0,0,0.0,0.0,0.4,0,3,0,0,31.9,161.6,0,0,
2021-10-01,"Palmas, Las",35,Canarias,64,0,0,0,44,0,0,22,2108,0,39885,0,0,0,0,0,0,0,0,0,64,6,1,0,37672,4611,289,924,460001,0.0,4.78,458.26,9.57,0,0,769,360,64,51.4,64,51.4,0,0,0.0,2.3,1.3,0,9,0,0,51.3,167.2,0,0,
2021-10-01,Pontevedra,36,Galicia,0,0,0,0,99,0,0,19,1643,100082,0,0,0,0,0,0,0,0,0,0,95,6,0,0,98017,7916,750,1620,1661785,6022.56,1.14,98.87,5.96,2399,0,0,0,219,185.2,0,0.0,0,0,0.0,1.0,0.9,0,7,0,0,156.6,144.4,0,0,
2021-10-01,"Rioja, La",26,"Rioja, La",0,0,0,0,66,0,0,29,823,54085,0,0,0,0,0,0,0,0,0,0,40,4,1,0,53825,3718,646,813,716820,7545.13,4.05,114.81,9.21,947,443,0,0,67,66.9,0,0.0,0,0,0.0,1.3,0.9,0,6,0,0,51.7,132.1,0,0,
2021-10-01,Salamanca,37,Castilla y León,0,10,0,0,106,0,0,42,1289,52045,50587,0,0,0,0,0,0,0,0,0,25,2,0,1,49526,2245,218,1130,804664,6467.92,5.22,160.19,13.17,1286,574,1263,571,28,82.0,28,81.6,1,0,0.1,1.3,1.3,0,9,0,0,90.0,157.0,0,0,
2021-10-01,Santa Cruz de Tenerife,38,Canarias,0,18,0,0,9,0,0,2,540,0,19275,0,0,0,0,0,0,0,0,0,25,0,0,0,20420,2500,143,558,196329,0.0,1.02,275.05,4.58,0,0,302,140,0,0.0,18,21.0,0,0,0.0,0.7,0.4,0,2,0,0,17.7,153.8,0,0,
2021-10-01,Segovia,40,Castilla y León,0,0,0,0,72,0,0,12,1165,58197,0,0,0,0,0,0,0,0,0,0,49,6,0,2,55337,6346,1001,1107,1119596,5198.04,1.07,104.06,6.43,924,453,0,0,57,64.7,57,64.7,0,0,0.0,0.3,0.1,0,1,0,0,65.9,82.5,0,0,
2021-10-01,Sevilla,41,Andalucía,0,0,0,0,59,0,0,12,1170,58738,0,0,0,0,0,0,0,0,0,0,66,5,2,0,55927,6384,1012,1109,1119596,5246.36,1.07,104.5,5.27,773,384,0,0,52,54.9,52,54.9,0,0,0.0,0.3,0.1,0,1,0,0,60.6,69.0,0,0,
2021-10-01,Soria,42,Castilla y León,0,0,0,0,7,0,0,2,213,12519,0,0,0,0,0,0,0,0,0,0,11,0,0,1,12331,1160,143,219,329587,3798.39,0.61,64.63,2.12,199,91,0,0,8,13.0,8,13.0,0,0,0.0,0.0,0.0,0,0,0,0,14.6,60.4,0,0,
2021-10-01,Tarragona,43,Cataluña,10,0,0,0,10,0,0,3,726,0,13526,0,0,0,0,0,0,0,0,0,13,0,0,0,12889,1806,140,526,172539,0.0,1.74,420.77,5.8,0,0,143,53,10,7.6,10,7.6,1,0,0.1,0.3,0.1,0,1,0,0,8.7,82.9,0,0,
2021-10-01,Teruel,44,Aragón,29,0,0,745,45,1632,1632,10,480,18085,0,0,0,0,0,0,0,0,0,0,28,0,0,0,17983,1658,185,480,220461,8203.26,4.54,217.73,20.41,413,169,0,0,29,24.1,0,0.0,0,0,0.0,0.7,0.6,0,4,0,0,23.4,187.3,0,0,
2021-10-01,Toledo,45,Castilla - La Mancha,0,0,0,0,115,0,0,19,979,48408,0,0,0,0,0,0,0,0,0,0,161,6,2,1,48274,4465,422,957,633564,7640.59,3.0,154.52,18.15,1386,674,0,0,89,91.2,0,0.0,2,0,0.2,1.7,1.8,0,8,0,0,106.0,218.8,0,0,
2021-10-01,Valencia/València,46,Comunitat Valenciana,0,16,0,315,19,0,0,3,93,0,8787,8379,0,0,0,0,0,0,0,0,16,2,0,1,8791,671,110,93,86487,0.0,3.47,107.53,21.97,0,0,270,95,0,0.0,16,13.6,1,0,1.1,1.3,0.6,0,4,0,0,13.3,312.2,0,0,
2021-10-01,Valladolid,47,Castilla y León,106,0,110150,0,79,0,0,28,1597,112171,0,0,0,0,0,0,0,0,0,0,117,8,1,0,112444,9113,1196,1595,1493898,7508.61,1.87,106.9,5.29,1068,607,0,0,106,86.7,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,86.1,71.5,0,0,
2021-10-01,Zamora,49,Castilla y León,0,0,0,0,1818,113154,154,459,16913,0,717215,0,0,0,0,0,0,0,0,0,1227,92,8,4,705667,99699,7573,15248,6663394,0.0,6.89,253.82,27.28,0,0,17581,7670,0,0.0,1246,1095.7,5,0,0.0,6.3,10.6,0,74,0,0,1082.7,263.8,0,0,
2021-10-01,Zaragoza,50,Aragón,0,0,0,0,85,0,0,16,1164,57889,0,0,0,0,0,0,0,0,0,0,85,9,0,0,55036,6315,997,1104,1119596,5170.53,1.43,103.97,7.59,981,518,0,0,54,74.0,54,74.0,0,0,0.0,0.3,0.3,0,2,0,0,75.4,87.6,0,0,
2021-10-02,Albacete,2,Castilla - La Mancha,82,0,0,0,27,0,0,23,1935,0,51522,0,0,0,0,0,0,0,0,0,38,4,1,0,51141,6307,559,1522,519546,0.0,4.43,372.44,5.2,0,0,650,386,82,55.1,82,55.1,0,0,0.0,0.3,0.4,0,3,0,0,58.3,125.1,0,0,
2021-10-02,Alicante/Alacant,3,Comunitat Valenciana,0,0,0,0,118,0,0,15,959,46925,0,0,0,0,0,0,0,0,0,0,98,7,2,5,46674,4322,402,945,633564,7406.51,2.37,151.37,18.62,1787,786,0,0,63,107.4,0,0.0,3,0,0.3,0.0,1.8,0,11,0,0,98.6,282.1,0,0,
2021-10-02,Almería,4,Andalucía,55,0,0,0,0,0,0,0,0,204436,0,0,0,0,0,0,0,0,0,0,22,3,2,0,204009,18685,1665,3766,2565124,7969.83,0.0,0.0,0.0,1027,465,0,0,55,66.4,0,0.0,0,0,0.0,0.0,0.0,0,23,0,0,57.6,40.0,0,0,
2021-10-02,Araba/Álava,1,País Vasco,61,0,0,0,26,0,0,5,905,0,50456,0,0,0,0,0,0,0,0,0,54,1,1,0,49371,3441,316,918,673559,0.0,0.74,134.36,3.86,0,0,588,334,61,47.7,61,47.7,0,0,0.0,0.3,0.1,0,1,0,0,45.9,87.3,0,0,
2021-10-02,Asturias,33,"Asturias, Principado de",48,0,0,0,25,0,0,6,906,0,50730,0,0,0,0,0,0,0,0,0,50,1,0,0,49639,3459,318,919,673559,0.0,0.89,134.51,3.71,0,0,658,335,48,47.9,48,47.9,0,0,0.0,0.0,0.1,0,1,0,0,46.0,97.7,0,0,
2021-10-02,Ávila,5,Castilla y León,0,322,0,0,560,0,0,185,17846,489923,452555,0,0,0,0,0,0,0,0,0,643,12,1,1,445856,35193,2915,11178,5664579,8648.89,3.27,315.05,9.89,8513,3929,7116,3229,678,561.3,543,461.3,5,0,0.0,4.7,5.9,0,41,0,0,570.7,125.6,0,0,
2021-10-02,Badajoz,6,Extremadura,0,59,0,0,13,0,0,3,537,0,19092,0,0,0,0,0,0,0,0,0,17,1,0,0,20241,2493,142,557,196329,0.0,1.53,273.52,6.62,0,0,349,168,0,0.0,59,23.9,0,0,0.0,0.0,0.1,0,1,0,0,22.3,177.8,0,0,
2021-10-02,"Balears, Illes",7,"Balears, Illes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,46078,5660,321,1715,495761,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,6,0,0,41.0,0.0,0,0,
2021-10-02,Barcelona,8,Cataluña,69,0,0,0,51,0,0,23,2108,0,39821,0,0,0,0,0,0,0,0,0,60,4,2,0,37608,4605,288,924,460001,0.0,5.0,458.26,11.09,0,0,749,390,69,55.7,69,55.7,0,0,0.0,2.3,2.3,0,16,0,0,49.9,162.8,0,0,
2021-10-02,Bizkaia,48,País Vasco,0,0,0,0,12,0,0,1,214,12792,0,0,0,0,0,0,0,0,0,0,14,1,0,0,12615,1184,146,220,329587,3881.22,0.3,64.93,3.64,204,132,0,0,11,18.9,11,18.9,0,0,0.0,0.0,0.0,0,0,0,0,21.9,61.9,0,0,
2021-10-02,Burgos,9,Castilla y León,0,0,0,0,135,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,52,9,0,2,95839,7808,738,1614,1661785,0.0,1.44,0.0,8.12,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,10,0,0,183.4,0.0,0,0,
2021-10-02,Cáceres,10,Extremadura,16,0,0,0,9,0,0,7,734,0,12633,0,0,0,0,0,0,0,0,0,10,1,1,0,11763,1557,86,441,157640,0.0,4.44,465.62,5.71,0,0,169,71,16,10.1,16,10.1,1,0,0.1,0.3,0.3,0,2,0,0,8.1,107.2,0,0,
2021-10-02,Cádiz,11,Andalucía,0,0,0,0,18,0,0,5,416,15463,0,0,0,0,0,0,0,0,0,0,7,1,0,0,15228,2037,178,419,307651,5026.15,1.63,135.22,5.85,230,104,0,0,14,14.9,14,14.9,0,0,0.0,0.0,0.0,0,0,0,0,15.0,74.8,0,0,
2021-10-02,Cantabria,39,Cantabria,0,0,0,0,226,0,0,67,1746,86064,0,0,0,0,0,0,0,0,0,0,208,11,1,2,85127,7756,1014,1702,914678,9409.21,7.32,190.89,24.71,2845,1315,0,0,117,192.8,0,0.0,4,0,0.2,0.0,5.7,0,25,0,0,171.3,311.0,0,0,
2021-10-02,Castellón/Castelló,12,Comunitat Valenciana,0,0,0,0,285,0,0,79,1938,119875,0,0,0,0,0,0,0,0,0,0,415,25,6,1,118652,9892,1005,1920,1942389,6171.52,4.07,99.77,14.67,5241,2321,0,0,281,339.0,0,0.0,10,0,0.5,0.0,3.9,0,25,0,0,327.0,269.8,0,0,
2021-10-02,Ceuta,51,Ceuta,0,0,0,0,1826,112779,165,467,16894,0,715263,0,0,0,0,0,0,0,0,0,1513,104,13,6,703751,99468,7553,15233,6663394,0.0,7.01,253.53,27.4,0,0,17173,7947,0,0.0,1530,1135.3,9,0,0.1,15.0,13.6,0,110,0,0,1122.4,257.7,0,0,
2021-10-02,Ciudad Real,13,Castilla - La Mancha,35,0,0,0,23,0,0,9,972,0,17160,0,0,0,0,0,0,0,0,0,19,4,0,1,15494,1739,169,615,153129,0.0,5.88,634.76,15.02,0,0,455,225,35,32.1,35,32.1,2,0,0.2,1.0,0.7,0,5,0,0,27.6,297.1,0,0,
2021-10-02,Córdoba,14,Andalucía,0,111,0,0,117,0,0,24,561,30216,28847,0,0,0,0,0,0,0,0,0,111,10,2,0,29066,3115,436,557,581078,5199.99,4.13,96.54,20.13,1478,747,1487,753,110,106.7,111,107.6,0,0,0.0,-0.3,0.3,0,2,0,0,107.1,255.9,0,0,
2021-10-02,"Coruña, A",15,Galicia,0,0,0,0,85,0,0,16,1164,57889,0,0,0,0,0,0,0,0,0,0,85,9,0,0,55036,6315,997,1104,1119596,5170.53,1.43,103.97,7.59,981,518,0,0,54,74.0,54,74.0,0,0,0.0,0.3,0.3,0,2,0,0,75.4,87.6,0,0,
2021-10-02,Cuenca,16,Castilla - La Mancha,0,0,0,0,41,0,0,9,612,39171,0,0,0,0,0,0,0,0,0,0,55,1,0,1,42438,3928,500,650,942665,4155.35,0.95,64.92,4.35,851,396,0,0,54,56.6,54,56.6,0,0,0.0,0.7,0.4,0,3,0,0,57.7,90.3,0,0,
2021-10-02,Gipuzkoa,20,País Vasco,0,32,0,0,39,0,0,16,567,31240,29844,0,0,0,0,0,0,0,0,0,32,2,1,0,30090,3273,470,563,581078,5376.21,2.75,97.58,6.71,481,234,475,227,32,33.4,32,32.4,0,0,0.0,0.0,0.3,0,2,0,0,33.4,81.7,0,0,
2021-10-02,Girona,17,Cataluña,44,42,2,0,94,0,0,39,1959,51401,48624,0,0,0,0,0,0,0,0,0,44,2,0,0,51403,8431,740,1957,1022800,5025.52,3.81,191.53,9.19,883,358,812,319,44,51.1,42,45.6,0,0,0.0,0.3,0.9,0,6,0,0,51.1,79.4,0,0,
2021-10-02,Granada,18,Andalucía,168,0,0,0,0,0,0,0,0,65636,0,0,0,0,0,0,0,0,0,0,169,0,0,2,66463,2562,263,1206,723576,9071.06,0.0,0.0,0.0,3818,1538,0,0,168,219.7,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,220.1,527.7,0,0,
2021-10-02,Guadalajara,19,Castilla - La Mancha,0,17,0,309,16,0,0,2,94,0,8842,8439,0,0,0,0,0,0,0,0,17,0,0,0,8845,673,110,94,86487,0.0,2.31,108.69,18.5,0,0,236,116,0,0.0,17,16.6,0,0,0.0,0.7,0.7,0,5,0,0,15.9,272.9,0,0,
2021-10-02,Huelva,21,Andalucía,6,0,0,0,28,0,0,31,2118,0,40647,0,0,0,0,0,0,0,0,0,43,0,0,0,38393,4676,304,928,460001,0.0,6.74,460.43,6.09,0,0,596,273,6,39.0,6,39.0,1,0,0.0,1.0,0.6,0,4,0,0,35.9,129.6,0,0,
2021-10-02,Huesca,22,Aragón,0,0,0,0,81,0,0,21,600,37868,0,0,0,0,0,0,0,0,0,0,103,10,1,0,41067,3833,491,637,942665,4017.12,2.23,63.65,8.59,1128,554,0,0,86,79.1,86,79.1,0,0,0.0,0.0,0.1,0,1,0,0,88.1,119.7,0,0,
2021-10-02,Jaén,23,Andalucía,99,0,0,4314,263,9545,9545,55,2568,90060,0,0,0,0,0,0,0,0,0,0,98,25,2,0,89201,9636,920,2576,964693,9335.61,5.7,266.2,27.26,2400,1009,0,0,99,144.1,0,0.0,0,0,0.0,2.0,3.0,0,21,0,0,144.1,248.8,0,0,
2021-10-02,León,24,Castilla y León,0,32,0,1030,36,0,0,16,836,59834,0,0,0,0,0,0,0,0,0,0,28,3,0,0,60089,4621,732,839,1149460,5205.4,1.39,72.73,3.13,559,236,467,217,30,29.3,32,31.0,2,0,0.2,0.0,0.9,0,6,0,0,33.3,40.6,0,0,
2021-10-02,Lleida,25,Cataluña,4,0,0,144,10,1342,1342,2,415,13680,0,0,0,0,0,0,0,0,0,0,4,1,0,0,13554,1432,124,414,134137,10198.53,1.49,309.39,7.46,74,39,0,0,4,5.6,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5.6,55.2,0,0,
