date,province,ine_code,ccaa,new_cases,PCR,TestAc,activos,hospitalized,hospitalized_accumulated,hospitalized_new,intensive_care,deceased,cases_accumulated,cases_accumulated_PCR,recovered,deceased_hosp_eus,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida,num_casos_cum1,num_casos2,num_hosp,num_uci,num_def,num_casos_cum2,num_hosp_cum,num_uci_cum,num_def_cum,poblacion,cases_per_cienmil,intensive_care_per_1000000,deceassed_per_100000,hospitalized_per_100000,cases_14days,cases_7days,cases_PCR_14days,cases_PCR_7days,daily_cases,daily_cases_avg7,daily_cases_PCR,daily_cases_PCR_avg7,daily_deaths,daily_deaths_hosp_eus,daily_deaths_inc,daily_deaths_avg3,daily_deaths_avg7,daily_deaths_avg7_hosp_eus,deaths_last_week,num_casos_avg7,num_casos_prueba_pcr_avg7,num_casos2_avg7,ia14,source_name,source,comments
2021-08-01,Burgos,9,Castilla y León,0,16,0,0,10,0,0,3,538,0,19192,0,0,0,0,0,0,0,0,0,23,0,0,0,20339,2494,143,557,196329,0.0,1.53,274.03,5.09,0,0,318,159,0,0.0,16,25.7,0,0,0.0,0.0,0.1,0,1,0,0,21.1,162.0,0,0,
2021-08-01,Cáceres,10,Extremadura,55,0,0,0,41,0,0,18,1381,0,36102,0,0,0,0,0,0,0,0,0,72,4,0,0,34556,4004,372,824,356958,0.0,5.04,386.88,11.49,0,0,754,356,55,50.9,55,50.9,1,0,0.1,1.3,1.0,0,7,0,0,53.3,211.2,0,0,
2021-08-01,Cádiz,11,Andalucía,68,0,0,0,40,0,0,12,2806,146696,0,0,0,0,0,0,0,0,0,0,28,3,0,2,146208,12766,1322,2792,1858683,7892.47,0.65,150.97,2.15,679,330,0,0,68,47.1,0,0.0,5,0,0.2,3.7,3.1,0,21,0,0,35.6,36.5,0,0,
2021-08-01,Cantabria,39,Cantabria,62,62,0,656,70,0,0,28,330,30258,30258,0,0,0,0,0,0,0,0,0,63,3,0,0,29639,2586,616,327,1120406,2700.63,2.5,29.45,6.25,775,382,775,382,62,54.6,62,54.6,0,0,0.0,0.0,0.3,0,2,0,0,55.9,69.2,0,0,
2021-08-01,Castellón/Castelló,12,Comunitat Valenciana,0,70,0,0,72,0,0,22,1711,0,45779,0,0,0,0,0,0,0,0,0,62,0,0,0,45307,5619,320,1708,495761,0.0,4.44,345.13,14.52,0,0,993,461,0,0.0,70,69.9,0,0,0.0,1.3,0.5,0,4,0,0,62.6,200.3,0,0,
2021-08-01,Ceuta,51,Ceuta,65,0,0,0,0,0,0,0,3784,205230,0,0,0,0,0,0,0,0,0,0,52,4,0,1,204841,18750,1669,3773,2565124,8000.78,0.0,147.52,0.0,849,0,0,0,65,66.4,0,0.0,0,0,0.0,1.0,1.8,0,11,0,0,59.6,33.1,0,0,
2021-08-01,Ciudad Real,13,Castilla - La Mancha,0,71,0,0,106,0,0,26,562,30509,29140,0,0,0,0,0,0,0,0,0,71,9,0,0,29359,3163,444,558,581078,5250.41,4.47,96.72,18.24,1346,587,1352,590,71,83.9,71,84.3,0,0,0.0,0.3,0.0,0,0,0,0,84.3,232.7,0,0,
2021-08-01,Córdoba,14,Andalucía,0,0,0,0,104,0,0,36,814,53456,0,0,0,0,0,0,0,0,0,0,87,6,0,1,53299,3676,634,807,716820,7457.38,5.02,113.56,14.51,1484,567,0,0,46,80.2,0,0.0,5,0,0.6,3.0,2.0,0,12,0,0,72.9,207.0,0,0,
2021-08-01,"Coruña, A",15,Galicia,12,0,0,0,20,0,0,12,798,0,18947,0,0,0,0,0,0,0,0,0,16,2,0,0,18546,2069,242,538,160980,0.0,7.45,495.71,12.42,0,0,248,107,12,15.3,12,15.3,2,0,0.3,1.3,1.0,0,7,0,0,16.9,154.1,0,0,
2021-08-01,Cuenca,16,Castilla - La Mancha,0,0,0,0,334,0,0,93,1697,83840,0,0,0,0,0,0,0,0,0,0,249,19,5,2,83080,7559,980,1670,914678,9166.07,10.17,185.53,36.52,3854,1830,0,0,344,286.1,0,0.0,3,0,0.2,2.7,1.9,0,14,0,0,239.3,421.4,0,0,
2021-08-01,Gipuzkoa,20,País Vasco,0,0,0,0,1871,112910,131,462,16899,0,715629,0,0,0,0,0,0,0,0,0,355,65,3,3,704106,99533,7556,15236,6663394,0.0,6.93,253.61,28.08,0,0,17003,7844,0,0.0,366,1120.6,5,0,0.0,9.7,12.3,0,86,0,0,1107.0,255.2,0,0,
2021-08-01,Girona,17,Cataluña,43,0,0,0,0,0,0,0,0,27808,0,0,0,0,0,0,0,0,0,0,38,0,0,1,27973,2589,214,726,331549,8387.3,0.0,0.0,0.0,952,394,0,0,42,56.3,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,54.9,287.1,0,0,
2021-08-01,Granada,18,Andalucía,0,0,0,0,29,0,0,12,831,54813,0,0,0,0,0,0,0,0,0,0,24,0,0,0,54506,3771,653,823,716820,7646.69,1.67,115.93,4.05,656,294,0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.7,0,6,0,0,37.9,91.5,0,0,
2021-08-01,Guadalajara,19,Castilla - La Mancha,26,0,0,0,40,0,0,11,799,40406,0,0,0,0,0,0,0,0,0,0,24,1,0,0,40084,3457,426,792,579962,6967.01,1.9,137.77,6.9,425,175,0,0,26,25.0,0,0.0,1,0,0.1,1.0,0.6,0,5,0,0,23.6,73.3,0,0,
2021-08-01,Huelva,21,Andalucía,0,29,0,0,37,0,0,17,1723,0,46681,0,0,0,0,0,0,0,0,0,28,1,0,0,46186,5666,322,1715,495761,0.0,3.43,347.55,7.46,0,0,543,239,0,0.0,29,36.4,0,0,0.0,0.7,0.8,0,4,0,0,35.4,109.5,0,0,
2021-08-01,Huesca,22,Aragón,35,0,0,0,23,0,0,9,972,0,17160,0,0,0,0,0,0,0,0,0,19,4,0,1,15494,1739,169,615,153129,0.0,5.88,634.76,15.02,0,0,455,225,35,32.1,35,32.1,2,0,0.2,1.0,0.7,0,5,0,0,27.6,297.1,0,0,
2021-08-01,Jaén,23,Andalucía,54,54,0,657,71,0,0,26,330,30312,30312,0,0,0,0,0,0,0,0,0,55,5,0,0,29694,2591,616,327,1120406,2705.45,2.32,29.45,6.34,767,361,767,361,54,51.6,54,51.6,0,0,0.0,0.0,0.1,0,1,0,0,53.0,68.5,0,0,
2021-08-01,León,24,Castilla y León,29,0,0,0,37,0,0,23,1936,0,51592,0,0,0,0,0,0,0,0,0,86,3,0,0,51261,6316,560,1522,519546,0.0,4.43,372.63,7.12,0,0,670,399,29,57.0,29,57.0,1,0,0.1,0.3,0.4,0,3,0,0,63.4,129.0,0,0,
2021-08-01,Lleida,25,Cataluña,35,0,0,0,25,0,0,31,2118,0,40682,0,0,0,0,0,0,0,0,0,38,0,0,0,38431,4676,304,928,460001,0.0,6.74,460.43,5.43,0,0,565,263,35,37.6,35,37.6,0,0,0.0,0.7,0.6,0,4,0,0,32.0,122.8,0,0,
2021-08-01,Lugo,27,Galicia,0,19,0,1393,48,0,0,25,823,59239,0,0,0,0,0,0,0,0,0,0,47,4,1,0,59497,4588,727,834,1149460,5153.64,2.17,71.6,4.18,759,407,712,376,0,0.0,19,53.7,2,0,0.0,0.0,1.7,0,8,0,0,55.3,61.9,0,0,
2021-08-01,Madrid,28,"Madrid, Comunidad de",46,0,109004,0,66,0,0,31,1596,111248,0,0,0,0,0,0,0,0,0,0,52,4,2,0,111488,9039,1184,1592,1493898,7446.83,2.08,106.83,4.42,979,470,0,0,67,67.1,0,0.0,0,0,0.0,0.0,0.4,0,3,0,0,73.3,65.5,0,0,
2021-08-01,Málaga,29,Andalucía,25,0,0,0,30,0,0,11,1681,0,31940,0,0,0,0,0,0,0,0,0,18,5,0,0,30084,3703,223,984,330119,0.0,3.33,509.21,9.09,0,0,470,214,25,30.6,25,30.6,0,0,0.0,0.0,0.1,0,1,0,0,25.0,142.4,0,0,
2021-08-01,Melilla,52,Melilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,45772,5642,321,1710,495761,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,4,0,0,43.0,0.0,0,0,
2021-08-01,Murcia,30,"Murcia, Región de",0,0,0,0,42,0,0,15,827,54566,0,0,0,0,0,0,0,0,0,0,48,8,3,0,54289,3760,652,820,716820,7612.23,2.09,115.37,5.86,653,330,0,0,47,44.8,0,0.0,2,0,0.2,0.0,0.6,0,3,0,0,43.0,91.1,0,0,
2021-08-01,Navarra,31,"Navarra, Comunidad Foral de",0,0,0,0,73,0,0,23,1474,80231,0,0,0,0,0,0,0,0,0,0,128,8,2,0,78615,5520,633,1427,1240155,6469.43,1.85,118.86,5.89,1190,632,0,0,87,79.2,0,0.0,3,0,0.2,0.0,2.3,0,11,0,0,88.0,96.0,0,0,
2021-08-01,Ourense,32,Galicia,0,40,0,0,22,0,0,4,885,0,28878,0,0,0,0,0,0,0,0,0,29,2,0,0,27999,3355,394,837,388167,0.0,1.03,227.99,5.67,0,0,338,182,0,0.0,40,29.8,0,0,0.0,0.0,0.0,0,0,0,0,26.3,87.1,0,0,
2021-08-01,Palencia,34,Castilla y León,8,0,0,0,12,0,0,9,802,0,19108,0,0,0,0,0,0,0,0,0,23,2,2,1,18725,2093,245,543,160980,0.0,5.59,498.2,7.45,0,0,232,108,8,15.4,8,15.4,0,0,0.0,0.7,0.4,0,3,0,0,16.3,144.1,0,0,
2021-08-01,"Palmas, Las",35,Canarias,0,14,0,258,13,0,0,1,97,0,9003,8648,0,0,0,0,0,0,0,0,16,1,0,0,9008,693,113,97,86487,0.0,1.16,112.16,15.03,0,0,216,80,0,0.0,14,11.4,0,0,0.0,0.0,0.1,0,1,0,0,11.4,249.7,0,0,
2021-08-01,Pontevedra,36,Galicia,7,0,0,193,13,1331,1331,2,415,13632,0,0,0,0,0,0,0,0,0,0,7,2,0,0,13506,1429,124,414,134137,10162.74,1.49,309.39,9.69,78,32,0,0,7,4.6,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4.1,58.1,0,0,
2021-08-01,"Rioja, La",26,"Rioja, La",113,0,0,3232,195,9708,9708,50,2584,91503,0,0,0,0,0,0,0,0,0,0,111,10,0,0,90634,9747,938,2593,964693,9485.19,5.18,267.86,20.21,1878,815,0,0,113,116.4,0,0.0,0,0,0.0,0.3,1.1,0,8,0,0,115.4,194.7,0,0,
2021-08-01,Salamanca,37,Castilla y León,0,349,0,0,501,0,0,151,17864,492927,455005,0,0,0,0,0,0,0,0,0,756,9,1,0,448658,35271,2929,11182,5664579,8701.92,2.67,315.36,8.84,7571,3682,6174,2993,628,526.0,559,427.6,3,0,0.0,4.3,3.3,0,23,0,0,492.1,109.0,0,0,
2021-08-01,Santa Cruz de Tenerife,38,Canarias,7,0,0,0,5,0,0,5,623,0,9911,0,0,0,0,0,0,0,0,0,6,2,0,0,8367,1237,118,431,88636,0.0,5.64,702.87,5.64,0,0,77,37,7,5.3,7,5.3,0,0,0.0,0.0,0.0,0,0,0,0,5.0,86.9,0,0,
2021-08-01,Segovia,40,Castilla y León,18,0,110339,0,75,0,0,28,1598,112337,0,0,0,0,0,0,0,0,0,0,23,6,2,2,112620,9131,1201,1599,1493898,7519.72,1.87,106.97,5.02,1068,560,0,0,18,80.0,0,0.0,0,0,0.0,0.3,0.1,0,1,0,0,89.1,71.5,0,0,
2021-08-01,Sevilla,41,Andalucía,0,109,0,0,144,0,0,34,2239,0,70024,0,0,0,0,0,0,0,0,0,117,6,1,0,71393,6037,464,2162,694844,0.0,4.89,322.23,20.72,0,0,1736,851,0,0.0,109,131.0,1,0,0.0,2.7,2.6,0,17,0,0,108.6,249.8,0,0,
2021-08-01,Soria,42,Castilla y León,29,29,0,581,64,0,0,18,331,30487,30487,0,0,0,0,0,0,0,0,0,27,1,0,1,29867,2600,616,328,1120406,2721.07,1.61,29.54,5.71,665,291,665,291,29,41.6,29,41.6,1,0,0.3,0.3,0.1,0,1,0,0,41.6,59.4,0,0,
2021-08-01,Tarragona,43,Cataluña,0,59,0,0,25,0,0,2,885,0,28780,0,0,0,0,0,0,0,0,0,22,3,2,0,27903,3347,394,837,388167,0.0,0.52,227.99,6.44,0,0,302,179,0,0.0,59,24.7,0,0,0.0,0.0,0.0,0,0,0,0,23.6,77.8,0,0,
2021-08-01,Teruel,44,Aragón,79,76,3,0,143,0,0,53,1951,50881,48156,0,0,0,0,0,0,0,0,0,79,10,1,0,50883,8368,730,1949,1022800,4974.68,5.18,190.75,13.98,1453,630,1370,601,79,90.0,76,85.9,0,0,0.0,0.7,0.4,0,3,0,0,90.0,133.9,0,0,
2021-08-01,Toledo,45,Castilla - La Mancha,0,0,0,0,72,0,0,20,1476,80329,0,0,0,0,0,0,0,0,0,0,136,7,1,0,78751,5527,634,1427,1240155,6477.34,1.61,119.02,5.81,1200,617,0,0,98,84.3,0,0.0,2,0,0.1,2.0,2.5,0,10,0,0,91.9,96.8,0,0,
2021-08-01,Valencia/València,46,Comunitat Valenciana,0,20,0,0,47,0,0,16,567,31165,29769,0,0,0,0,0,0,0,0,0,20,2,1,0,30015,3270,469,563,581078,5363.31,2.75,97.58,8.09,503,238,497,231,27,34.0,20,33.0,0,0,0.0,0.3,0.3,0,2,0,0,34.0,85.5,0,0,
2021-08-01,Valladolid,47,Castilla y León,8,0,0,0,11,0,0,7,619,0,9821,0,0,0,0,0,0,0,0,0,3,1,0,0,8276,1230,118,428,88636,0.0,7.9,698.36,12.41,0,0,140,61,8,8.7,8,8.7,0,0,0.0,0.0,0.1,0,1,0,0,8.1,157.9,0,0,
2021-08-01,Zamora,49,Castilla y León,29,26,3,0,78,0,0,29,1970,52021,49179,0,0,0,0,0,0,0,0,0,29,5,0,0,52023,8497,746,1968,1022800,5086.14,2.84,192.61,7.63,717,370,641,324,29,52.9,26,46.3,0,0,0.0,0.7,0.9,0,6,0,0,52.9,62.7,0,0,
2021-08-01,Zaragoza,50,Aragón,0,11,0,0,58,0,0,12,802,43872,42401,0,0,0,0,0,0,0,0,0,17,0,0,0,42701,1133,113,624,434930,10087.14,2.76,184.4,13.34,557,272,518,238,18,38.9,18,34.0,1,0,0.1,0.7,0.3,0,2,0,0,41.3,119.1,0,0,
2021-08-02,Albacete,2,Castilla - La Mancha,106,0,110150,0,79,0,0,28,1597,112171,0,0,0,0,0,0,0,0,0,0,117,8,1,0,112444,9113,1196,1595,1493898,7508.61,1.87,106.9,5.29,1068,607,0,0,106,86.7,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,86.1,71.5,0,0,
2021-08-02,Alicante/Alacant,3,Comunitat Valenciana,0,105,0,0,136,0,0,36,1171,0,59915,0,0,0,0,0,0,0,0,0,104,8,1,3,60254,5800,558,1159,654214,0.0,5.5,178.99,20.79,0,0,2144,983,0,0.0,105,140.4,5,0,0.4,2.3,1.9,0,13,0,0,143.1,327.7,0,0,
2021-08-02,Almería,4,Andalucía,0,71,0,0,62,0,0,19,1182,0,61299,0,0,0,0,0,0,0,0,0,72,1,0,0,61686,5900,567,1170,654214,0.0,2.9,180.67,9.48,0,0,1153,481,0,0.0,71,68.7,0,0,0.0,0.3,0.6,0,4,0,0,72.3,176.2,0,0,
2021-08-02,Araba/Álava,1,País Vasco,0,0,0,0,0,0,0,0,0,0,707316,0,0,0,0,0,0,0,0,0,2073,150,15,20,695894,98727,7487,15179,6663394,0.0,0.0,0.0,0.0,0,0,21700,9226,0,0.0,2090,1318.0,0,0,0.0,0.0,0.0,0,99,0,0,1306.3,325.7,0,0,
2021-08-02,Asturias,33,"Asturias, Principado de",0,0,0,0,129,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,25,6,1,2,77258,5429,620,1410,1240155,0.0,2.74,0.0,10.4,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,14,0,0,105.9,0.0,0,0,
2021-08-02,Ávila,5,Castilla y León,-2,0,0,261,6,1310,1310,0,415,13517,0,0,0,0,0,0,0,0,0,0,5,1,0,0,13397,1415,121,414,134137,10077.01,0.0,309.39,4.47,201,95,0,0,-2,13.6,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,14.3,149.8,0,0,
2021-08-02,Badajoz,6,Extremadura,83,0,0,0,33,0,0,23,1937,0,51758,0,0,0,0,0,0,0,0,0,62,6,2,0,51403,6327,563,1522,519546,0.0,4.43,372.83,6.35,0,0,760,444,83,63.4,83,63.4,1,0,0.1,0.7,0.4,0,3,0,0,66.4,146.3,0,0,
2021-08-02,"Balears, Illes",7,"Balears, Illes",0,0,0,0,94,0,0,16,1162,57431,0,0,0,0,0,0,0,0,0,0,72,8,1,0,54580,6275,991,1103,1119596,5129.62,1.43,103.79,8.4,956,451,0,0,60,64.4,60,64.4,0,0,0.0,0.0,0.1,0,1,0,0,62.3,85.4,0,0,
2021-08-02,Barcelona,8,Cataluña,31,0,0,0,0,0,0,0,0,28558,0,0,0,0,0,0,0,0,0,0,31,0,0,0,28690,2589,215,736,331549,8613.51,0.0,0.0,0.0,460,275,0,0,31,39.3,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,37.4,138.7,0,0,
2021-08-02,Bizkaia,48,País Vasco,39,0,0,725,31,1636,1636,7,480,18194,0,0,0,0,0,0,0,0,0,0,40,2,0,0,18091,1663,186,480,220461,8252.71,3.18,217.73,14.06,386,201,0,0,39,28.7,0,0.0,0,0,0.0,0.0,0.4,0,3,0,0,28.3,175.1,0,0,
2021-08-02,Burgos,9,Castilla y León,0,0,0,0,244,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,130,15,1,1,124901,10335,1055,1955,1942389,0.0,3.45,0.0,12.56,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,18,0,0,330.0,0.0,0,0,
2021-08-02,Cáceres,10,Extremadura,25,0,0,604,18,1641,1641,6,480,18352,0,0,0,0,0,0,0,0,0,0,24,1,0,0,18249,1669,188,480,220461,8324.37,2.72,217.73,8.16,359,158,0,0,25,22.6,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,22.6,162.8,0,0,
2021-08-02,Cádiz,11,Andalucía,6,0,0,0,14,0,0,8,857,0,24767,0,0,0,0,0,0,0,0,0,5,0,0,0,25170,2540,213,864,394151,0.0,2.03,217.43,3.55,0,0,244,98,6,14.0,6,14.0,0,0,0.0,0.0,0.0,0,0,0,0,13.6,61.9,0,0,
2021-08-02,Cantabria,39,Cantabria,61,0,0,0,24,0,0,5,2833,147603,0,0,0,0,0,0,0,0,0,0,43,4,1,0,146950,12798,1328,2794,1858683,7941.27,0.27,152.42,1.29,725,296,0,0,61,46.7,0,0.0,0,0,0.0,1.0,0.7,0,5,0,0,37.7,39.0,0,0,
2021-08-02,Castellón/Castelló,12,Comunitat Valenciana,44,44,0,623,63,0,0,22,330,30401,30401,0,0,0,0,0,0,0,0,0,44,1,0,0,29783,2594,616,327,1120406,2713.39,1.96,29.45,5.62,748,334,748,334,44,47.7,44,47.7,0,0,0.0,0.0,0.0,0,0,0,0,48.3,66.8,0,0,
2021-08-02,Ceuta,51,Ceuta,31,0,0,0,26,0,0,3,904,0,49949,0,0,0,0,0,0,0,0,0,32,5,1,0,48876,3409,312,917,673559,0.0,0.45,134.21,3.86,0,0,596,251,31,35.9,31,35.9,0,0,0.0,0.0,0.3,0,2,0,0,35.0,88.5,0,0,
2021-08-02,Ciudad Real,13,Castilla - La Mancha,7,0,0,193,13,1331,1331,2,415,13632,0,0,0,0,0,0,0,0,0,0,7,2,0,0,13506,1429,124,414,134137,10162.74,1.49,309.39,9.69,78,32,0,0,7,4.6,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4.1,58.1,0,0,
2021-08-02,Córdoba,14,Andalucía,0,0,0,0,104,0,0,20,980,48692,0,0,0,0,0,0,0,0,0,0,113,10,1,0,48502,4484,425,959,633564,7685.41,3.16,154.68,16.42,1412,696,0,0,151,109.4,0,0.0,0,0,0.0,1.0,1.2,0,6,0,0,103.7,222.9,0,0,
2021-08-02,"Coruña, A",15,Galicia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20641,2512,145,558,196329,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,11.1,0.0,0,0,
2021-08-02,Cuenca,16,Castilla - La Mancha,15,0,0,0,13,0,0,9,857,0,24761,0,0,0,0,0,0,0,0,0,14,0,0,0,25165,2540,213,864,394151,0.0,2.28,217.43,3.3,0,0,256,96,15,13.7,15,13.7,0,0,0.0,0.0,0.0,0,0,0,0,13.4,64.9,0,0,
2021-08-02,Gipuzkoa,20,País Vasco,48,48,0,796,101,0,0,44,317,28913,28913,0,0,0,0,0,0,0,0,0,48,4,0,0,28242,2495,597,314,1120406,2580.58,3.93,28.29,9.01,868,396,868,396,48,56.6,48,56.6,0,0,0.0,0.7,0.7,0,5,0,0,57.4,77.5,0,0,
2021-08-02,Girona,17,Cataluña,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,25682,1559,106,620,257762,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1,0,0,31.3,0.0,0,0,
2021-08-02,Granada,18,Andalucía,0,0,0,0,54,0,0,10,1170,58923,0,0,0,0,0,0,0,0,0,0,47,5,1,0,56096,6400,1016,1109,1119596,5262.88,0.89,104.5,4.82,726,321,0,0,54,45.9,54,45.9,0,0,0.0,0.0,0.1,0,1,0,0,46.6,64.8,0,0,
2021-08-02,Guadalajara,19,Castilla - La Mancha,10,0,0,0,8,0,0,6,976,0,17621,0,0,0,0,0,0,0,0,0,13,0,0,0,15912,1784,173,617,153129,0.0,3.92,637.37,5.22,0,0,219,95,10,13.6,10,13.6,0,0,0.0,0.0,0.0,0,0,0,0,11.4,143.0,0,0,
2021-08-02,Huelva,21,Andalucía,11,0,0,0,49,0,0,18,2793,146484,0,0,0,0,0,0,0,0,0,0,42,0,0,1,146038,12755,1322,2790,1858683,7881.06,0.97,150.27,2.64,666,341,0,0,11,48.7,0,0.0,6,0,0.0,0.0,2.2,0,17,0,0,45.4,35.8,0,0,
2021-08-02,Huesca,22,Aragón,0,0,0,0,67,0,0,15,608,38695,0,0,0,0,0,0,0,0,0,0,100,7,1,0,41954,3904,499,645,942665,4104.85,1.59,64.5,7.11,1000,447,0,0,107,63.9,107,63.9,0,0,0.0,0.7,0.9,0,6,0,0,67.7,106.1,0,0,
2021-08-02,Jaén,23,Andalucía,6,0,0,151,12,1332,1332,2,415,13655,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13529,1429,124,414,134137,10179.89,1.49,309.39,8.95,67,38,0,0,6,5.4,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5.4,49.9,0,0,
2021-08-02,León,24,Castilla y León,1,0,0,0,8,0,0,3,114,5780,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5780,379,53,114,84777,6817.89,3.54,134.47,9.44,12,8,0,0,1,0.9,0,0.0,0,0,0.0,0.3,0.2,0,2,0,0,1.1,14.2,0,0,
2021-08-02,Lleida,25,Cataluña,0,46,0,0,106,0,0,39,1289,52211,50751,0,0,0,0,0,0,0,0,0,73,0,0,0,49705,2248,218,1130,804664,6488.55,4.85,160.19,13.17,1181,504,1165,499,70,72.0,69,71.3,0,0,0.0,0.3,0.9,0,6,0,0,80.9,144.8,0,0,
