date,province,ine_code,ccaa,new_cases,PCR,TestAc,activos,hospitalized,hospitalized_accumulated,hospitalized_new,intensive_care,deceased,cases_accumulated,cases_accumulated_PCR,recovered,deceased_hosp_eus,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida,num_casos_cum1,num_casos2,num_hosp,num_uci,num_def,num_casos_cum2,num_hosp_cum,num_uci_cum,num_def_cum,poblacion,cases_per_cienmil,intensive_care_per_1000000,deceassed_per_100000,hospitalized_per_100000,cases_14days,cases_7days,cases_PCR_14days,cases_PCR_7days,daily_cases,daily_cases_avg7,daily_cases_PCR,daily_cases_PCR_avg7,daily_deaths,daily_deaths_hosp_eus,daily_deaths_inc,daily_deaths_avg3,daily_deaths_avg7,daily_deaths_avg7_hosp_eus,deaths_last_week,num_casos_avg7,num_casos_prueba_pcr_avg7,num_casos2_avg7,ia14,source_name,source,comments
2021-11-01,Córdoba,14,Andalucía,11,0,0,0,6,0,0,5,623,0,9904,0,0,0,0,0,0,0,0,0,7,0,0,0,8361,1235,118,431,88636,0.0,5.64,702.87,6.77,0,0,75,39,11,5.6,11,5.6,0,0,0.0,0.0,0.0,0,0,0,0,4.9,84.6,0,0,
2021-11-01,"Coruña, A",15,Galicia,12,0,0,0,20,0,0,9,857,0,24665,0,0,0,0,0,0,0,0,0,12,2,0,0,25071,2538,210,864,394151,0.0,2.28,217.43,5.07,0,0,342,160,12,22.9,12,22.9,0,0,0.0,0.0,0.3,0,2,0,0,22.6,86.8,0,0,
2021-11-01,Cuenca,16,Castilla - La Mancha,82,0,0,0,0,0,0,0,2787,146448,0,0,0,0,0,0,0,0,0,0,25,1,0,0,145984,12754,1322,2789,1858683,7879.13,0.0,149.94,0.0,688,364,0,0,82,52.0,0,0.0,2,0,0.1,2.7,1.9,0,14,0,0,47.1,37.0,0,0,
2021-11-01,Gipuzkoa,20,País Vasco,0,0,0,0,81,0,0,21,600,37868,0,0,0,0,0,0,0,0,0,0,103,10,1,0,41067,3833,491,637,942665,4017.12,2.23,63.65,8.59,1128,554,0,0,86,79.1,86,79.1,0,0,0.0,0.0,0.1,0,1,0,0,88.1,119.7,0,0,
2021-11-01,Girona,17,Cataluña,0,20,0,0,47,0,0,16,567,31165,29769,0,0,0,0,0,0,0,0,0,20,2,1,0,30015,3270,469,563,581078,5363.31,2.75,97.58,8.09,503,238,497,231,27,34.0,20,33.0,0,0,0.0,0.3,0.3,0,2,0,0,34.0,85.5,0,0,
2021-11-01,Granada,18,Andalucía,0,46,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,30883,3473,387,771,316798,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,46,38.9,0,0,0.0,0.0,0.0,0,2,0,0,47.0,0.0,0,0,
2021-11-01,Guadalajara,19,Castilla - La Mancha,11,0,0,0,13,0,0,6,1685,0,32367,0,0,0,0,0,0,0,0,0,15,0,0,0,30489,3749,223,986,330119,0.0,1.82,510.42,3.94,0,0,264,113,11,16.1,11,16.1,0,0,0.0,0.0,0.0,0,0,0,0,13.1,80.0,0,0,
2021-11-01,Huelva,21,Andalucía,0,0,0,0,92,0,0,17,1163,57601,0,0,0,0,0,0,0,0,0,0,76,11,0,0,54744,6292,995,1103,1119596,5144.8,1.52,103.88,8.22,964,461,0,0,78,65.9,78,65.9,0,0,0.0,0.3,0.3,0,2,0,0,63.6,86.1,0,0,
2021-11-01,Huesca,22,Aragón,0,41,0,0,49,0,0,16,1182,0,61529,0,0,0,0,0,0,0,0,0,46,2,0,0,61915,5913,568,1170,654214,0.0,2.45,180.67,7.49,0,0,912,408,0,0.0,41,58.3,0,0,0.0,0.0,0.1,0,1,0,0,59.4,139.4,0,0,
2021-11-01,Jaén,23,Andalucía,0,0,0,582,53,0,0,19,761,0,29919,0,0,0,0,0,0,0,0,0,45,9,2,1,30010,3380,378,763,316798,0.0,6.0,240.22,16.73,0,0,812,369,0,0.0,85,53.6,1,0,0.1,0.3,0.6,0,2,0,0,54.6,256.3,0,0,
2021-11-01,León,24,Castilla y León,15,0,0,0,12,0,0,7,1685,0,32356,0,0,0,0,0,0,0,0,0,12,2,0,0,30474,3749,223,986,330119,0.0,2.12,510.42,3.64,0,0,286,130,15,18.6,15,18.6,0,0,0.0,0.0,0.0,0,0,0,0,14.4,86.6,0,0,
2021-11-01,Lleida,25,Cataluña,59,0,109630,0,76,0,0,29,1597,111623,0,0,0,0,0,0,0,0,0,0,69,8,1,0,111910,9078,1188,1594,1493898,7471.93,1.94,106.9,5.09,896,442,0,0,59,63.1,0,0.0,0,0,0.0,0.3,0.1,0,1,0,0,67.7,60.0,0,0,
2021-11-01,Lugo,27,Galicia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,27705,3332,389,837,388167,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1,0,0,20.6,0.0,0,0,
2021-11-01,Madrid,28,"Madrid, Comunidad de",0,82,0,0,48,0,0,21,620,0,25360,0,0,0,0,0,0,0,0,0,59,0,0,0,24796,1553,106,613,257762,0.0,8.15,240.53,18.62,0,0,1111,470,0,0.0,82,73.5,0,0,0.0,0.3,0.4,0,1,0,0,63.6,431.0,0,0,
2021-11-01,Málaga,29,Andalucía,7,0,0,0,5,0,0,5,623,0,9911,0,0,0,0,0,0,0,0,0,6,2,0,0,8367,1237,118,431,88636,0.0,5.64,702.87,5.64,0,0,77,37,7,5.3,7,5.3,0,0,0.0,0.0,0.0,0,0,0,0,5.0,86.9,0,0,
2021-11-01,Melilla,52,Melilla,20,0,0,0,33,0,0,11,1681,0,31831,0,0,0,0,0,0,0,0,0,19,3,2,0,29988,3692,221,984,330119,0.0,3.33,509.21,10.0,0,0,558,267,20,38.1,20,38.1,1,0,0.1,0.3,0.7,0,5,0,0,35.9,169.0,0,0,
2021-11-01,Murcia,30,"Murcia, Región de",20,0,0,0,46,0,0,24,1937,0,52048,0,0,0,0,0,0,0,0,0,102,5,1,0,51729,6345,566,1522,519546,0.0,4.62,372.83,8.85,0,0,855,456,20,65.1,20,65.1,0,0,0.0,0.0,0.1,0,1,0,0,66.9,164.6,0,0,
2021-11-01,Navarra,31,"Navarra, Comunidad Foral de",0,89,0,0,114,0,0,45,1284,51817,50361,0,0,0,0,0,0,0,0,0,117,1,0,1,49256,2240,218,1125,804664,6439.58,5.59,159.57,14.17,1454,687,1430,681,110,98.1,109,97.3,1,0,0.1,1.3,1.1,0,8,0,0,100.0,177.7,0,0,
2021-11-01,Ourense,32,Galicia,0,14,0,0,12,0,0,2,540,0,19383,0,0,0,0,0,0,0,0,0,15,1,0,0,20525,2510,144,558,196329,0.0,1.02,275.05,6.11,0,0,207,85,0,0.0,14,14.5,0,0,0.0,0.0,0.0,0,0,0,0,13.4,105.4,0,0,
2021-11-01,Palencia,34,Castilla y León,0,31,0,0,24,0,0,2,885,0,28811,0,0,0,0,0,0,0,0,0,43,2,0,0,27946,3349,394,837,388167,0.0,0.52,227.99,6.18,0,0,317,181,0,0.0,31,26.4,0,0,0.0,0.0,0.0,0,0,0,0,26.0,81.7,0,0,
2021-11-01,"Palmas, Las",35,Canarias,0,0,0,0,68,0,0,27,0,52311,0,0,0,0,0,0,0,0,0,0,115,5,0,0,52034,4460,557,951,782979,6681.02,3.45,0.0,8.68,1060,510,0,0,100,80.5,0,0.0,0,0,0.0,0.0,0.0,0,4,0,0,84.1,135.4,0,0,
2021-11-01,Pontevedra,36,Galicia,100,0,0,3638,218,9670,9670,49,2583,91138,0,0,0,0,0,0,0,0,0,0,101,19,7,1,90272,9720,935,2590,964693,9447.36,5.08,267.75,22.6,2087,1078,0,0,100,154.0,0,0.0,1,0,0.0,1.7,2.1,0,15,0,0,153.0,216.3,0,0,
2021-11-01,"Rioja, La",26,"Rioja, La",0,0,0,0,113,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,53,9,3,2,49944,4313,531,938,782979,0.0,5.11,0.0,14.43,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,6,0,0,97.6,0.0,0,0,
2021-11-01,Salamanca,37,Castilla y León,9,0,0,0,20,0,0,5,721,0,13288,0,0,0,0,0,0,0,0,0,29,4,1,0,12677,1781,138,523,172539,0.0,2.9,417.88,11.59,0,0,156,77,9,11.0,9,11.0,0,0,0.0,0.3,0.3,0,2,0,0,14.3,90.4,0,0,
2021-11-01,Santa Cruz de Tenerife,38,Canarias,21,0,0,0,48,0,0,24,2109,0,40034,0,0,0,0,0,0,0,0,0,17,6,1,0,37772,4625,291,924,460001,0.0,5.22,458.48,10.43,0,0,791,369,21,52.7,21,52.7,1,0,0.0,0.3,1.1,0,8,0,0,51.9,172.0,0,0,
2021-11-01,Segovia,40,Castilla y León,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,1,1,69107,5914,451,2140,694844,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,19,0,0,157.1,0.0,0,0,
2021-11-01,Sevilla,41,Andalucía,34,0,0,0,14,0,0,2,804,40840,0,0,0,0,0,0,0,0,0,0,40,4,1,0,40548,3487,429,796,579962,7041.84,0.34,138.63,2.41,286,161,0,0,34,26.3,0,0.0,0,0,0.0,0.3,0.1,0,1,0,0,24.9,49.3,0,0,
2021-11-01,Soria,42,Castilla y León,0,19,0,335,18,0,0,4,92,0,8771,8344,0,0,0,0,0,0,0,0,18,0,0,2,8775,669,110,92,86487,0.0,4.62,106.37,20.81,0,0,287,95,0,0.0,19,13.6,2,0,2.2,1.0,0.4,0,3,0,0,13.1,331.8,0,0,
2021-11-01,Tarragona,43,Cataluña,0,0,0,0,61,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,51,5,2,0,29540,2168,159,372,521870,0.0,1.53,0.0,11.69,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,5,0,0,95.7,0.0,0,0,
2021-11-01,Teruel,44,Aragón,0,0,0,0,75,0,0,31,953,51943,0,0,0,0,0,0,0,0,0,0,67,4,0,1,51596,4444,554,951,782979,6634.02,3.96,121.71,9.58,1040,505,0,0,0,0.0,0,0.0,2,0,0.0,0.0,0.5,0,4,0,0,70.3,132.8,0,0,
2021-11-01,Toledo,45,Castilla - La Mancha,25,0,0,0,11,0,0,6,858,0,24803,0,0,0,0,0,0,0,0,0,20,1,0,0,25208,2541,213,865,394151,0.0,1.52,217.68,2.79,0,0,228,101,25,14.4,25,14.4,0,0,0.0,0.3,0.1,0,1,0,0,14.4,57.8,0,0,
2021-11-01,Valencia/València,46,Comunitat Valenciana,41,0,0,704,33,1636,1636,6,480,18155,0,0,0,0,0,0,0,0,0,0,39,2,1,0,18051,1661,186,480,220461,8235.02,2.72,217.73,14.97,392,185,0,0,41,26.4,0,0.0,0,0,0.0,0.0,0.4,0,3,0,0,25.9,177.8,0,0,
2021-11-01,Valladolid,47,Castilla y León,34,0,0,0,14,0,0,2,804,40840,0,0,0,0,0,0,0,0,0,0,40,4,1,0,40548,3487,429,796,579962,7041.84,0.34,138.63,2.41,286,161,0,0,34,26.3,0,0.0,0,0,0.0,0.3,0.1,0,1,0,0,24.9,49.3,0,0,
2021-11-01,Zamora,49,Castilla y León,0,0,0,0,77,0,0,20,605,38415,0,0,0,0,0,0,0,0,0,0,85,8,0,1,41639,3883,497,641,942665,4075.15,2.12,64.18,8.17,1101,547,0,0,95,78.1,95,78.1,2,0,0.3,1.7,0.7,0,5,0,0,81.7,116.8,0,0,
2021-11-01,Zaragoza,50,Aragón,0,0,0,0,81,0,0,21,600,37868,0,0,0,0,0,0,0,0,0,0,103,10,1,0,41067,3833,491,637,942665,4017.12,2.23,63.65,8.59,1128,554,0,0,86,79.1,86,79.1,0,0,0.0,0.0,0.1,0,1,0,0,88.1,119.7,0,0,
2021-11-02,Albacete,2,Castilla - La Mancha,28,0,0,0,12,0,0,4,906,0,50900,0,0,0,0,0,0,0,0,0,29,0,1,1,49812,3463,319,920,673559,0.0,0.59,134.51,1.78,0,0,609,283,28,40.4,28,40.4,0,0,0.0,0.0,0.0,0,0,0,0,40.7,90.4,0,0,
2021-11-02,Alicante/Alacant,3,Comunitat Valenciana,0,0,0,0,105,0,0,21,1644,100663,0,0,0,0,0,0,0,0,0,0,223,10,1,1,98730,7960,754,1622,1661785,6057.52,1.26,98.93,6.32,2403,1228,0,0,212,157.8,0,0.0,0,0,0.0,0.3,0.7,0,4,0,0,174.1,144.6,0,0,
2021-11-02,Almería,4,Andalucía,0,51,0,0,103,0,0,27,564,30713,29323,0,0,0,0,0,0,0,0,0,51,9,2,0,29563,3206,455,560,581078,5285.52,4.65,97.06,17.73,1113,414,1097,393,51,59.1,51,56.1,0,0,0.0,0.0,0.4,0,3,0,0,59.1,188.8,0,0,
2021-11-02,Araba/Álava,1,País Vasco,35,0,0,0,63,0,0,36,1921,0,50815,0,0,0,0,0,0,0,0,0,60,8,2,1,50433,6241,553,1512,519546,0.0,6.93,369.75,12.13,0,0,681,280,35,40.0,35,40.0,3,0,0.2,3.0,2.1,0,15,0,0,40.3,131.1,0,0,
2021-11-02,Asturias,33,"Asturias, Principado de",0,0,0,0,36,0,0,9,613,39222,0,0,0,0,0,0,0,0,0,0,59,3,0,0,42497,3931,500,650,942665,4160.76,0.95,65.03,3.82,807,371,0,0,51,53.0,51,53.0,1,0,0.2,0.7,0.6,0,4,0,0,55.9,85.6,0,0,
2021-11-02,Ávila,5,Castilla y León,30,0,0,0,17,0,0,2,803,40709,0,0,0,0,0,0,0,0,0,0,12,0,0,0,40386,3476,428,795,579962,7019.25,0.34,138.46,2.93,277,140,0,0,30,21.6,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,20.0,47.8,0,0,
2021-11-02,Badajoz,6,Extremadura,0,0,0,0,62,0,0,28,823,54157,0,0,0,0,0,0,0,0,0,0,39,7,1,1,53923,3729,648,815,716820,7555.17,3.91,114.81,8.65,828,314,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.9,0,6,0,0,44.3,115.5,0,0,
2021-11-02,"Balears, Illes",7,"Balears, Illes",6,0,0,0,11,0,0,11,800,0,19072,0,0,0,0,0,0,0,0,0,6,2,0,1,18671,2088,242,542,160980,0.0,6.83,496.96,6.83,0,0,232,125,6,17.9,6,17.9,0,0,0.0,0.3,0.3,0,2,0,0,17.9,144.1,0,0,
2021-11-02,Barcelona,8,Cataluña,92,92,0,866,102,0,0,20,434,25330,25330,0,0,0,0,0,0,0,0,0,88,6,2,0,24777,2681,491,429,1032983,2452.12,1.94,42.01,9.87,990,499,990,499,92,71.3,92,71.3,0,0,0.0,0.7,0.4,0,3,0,0,70.4,95.8,0,0,
2021-11-02,Bizkaia,48,País Vasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,1,20224,2492,142,557,196329,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1,0,0,22.0,0.0,0,0,
2021-11-02,Burgos,9,Castilla y León,0,34,0,0,77,0,0,22,1711,0,45709,0,0,0,0,0,0,0,0,0,67,3,0,0,45245,5619,320,1708,495761,0.0,4.44,345.13,15.53,0,0,1017,489,0,0.0,34,70.0,2,0,0.1,0.0,0.6,0,4,0,0,65.6,205.1,0,0,
2021-11-02,Cáceres,10,Extremadura,15,0,0,0,14,0,0,9,731,0,12520,0,0,0,0,0,0,0,0,0,15,1,0,0,11666,1547,82,440,157640,0.0,5.71,463.71,8.88,0,0,204,94,15,13.4,15,13.4,0,0,0.0,0.3,0.3,0,2,0,0,14.7,129.4,0,0,
2021-11-02,Cádiz,11,Andalucía,27,0,0,0,30,0,0,4,803,40536,0,0,0,0,0,0,0,0,0,0,18,1,0,0,40206,3465,426,795,579962,6989.42,0.69,138.46,5.17,347,156,0,0,27,22.3,0,0.0,2,0,0.2,1.0,0.9,0,5,0,0,20.9,59.8,0,0,
2021-11-02,Cantabria,39,Cantabria,7,0,0,0,15,0,0,12,974,0,17308,0,0,0,0,0,0,0,0,0,17,1,0,1,15634,1758,171,616,153129,0.0,7.84,636.07,9.8,0,0,340,129,7,18.4,7,18.4,0,0,0.0,0.0,0.1,0,1,0,0,18.1,222.0,0,0,
2021-11-02,Castellón/Castelló,12,Comunitat Valenciana,0,0,0,0,99,0,0,22,983,49637,0,0,0,0,0,0,0,0,0,0,123,2,0,0,49469,4530,432,959,633564,7834.57,3.47,155.15,15.63,0,835,0,0,175,127.0,0,0.0,0,0,0.0,0.0,0.4,0,1,0,0,126.6,0.0,0,0,
2021-11-02,Ceuta,51,Ceuta,0,0,0,0,103,0,0,27,1463,79599,0,0,0,0,0,0,0,0,0,0,127,10,2,0,77999,5481,628,1422,1240155,6418.47,2.18,117.97,8.31,1305,558,0,0,98,78.9,0,0.0,5,0,0.3,0.0,2.4,0,10,0,0,82.9,105.2,0,0,
2021-11-02,Ciudad Real,13,Castilla - La Mancha,0,0,0,0,85,0,0,34,951,51801,0,0,0,0,0,0,0,0,0,0,75,4,1,1,51445,4433,553,949,782979,6615.89,4.34,121.46,10.86,1092,550,0,0,103,83.6,0,0.0,0,0,0.0,0.7,0.6,0,3,0,0,71.1,139.5,0,0,
2021-11-02,Córdoba,14,Andalucía,25,0,0,0,0,0,0,0,0,146473,0,0,0,0,0,0,0,0,0,0,12,1,0,0,145996,12755,1322,2789,1858683,7880.47,0.0,0.0,0.0,674,341,0,0,25,48.7,0,0.0,0,0,0.0,0.0,0.0,0,14,0,0,45.7,36.3,0,0,
2021-11-02,"Coruña, A",15,Galicia,42,0,0,0,38,0,0,11,1680,0,31811,0,0,0,0,0,0,0,0,0,17,2,0,1,29969,3689,219,984,330119,0.0,3.33,508.91,11.51,0,0,577,277,42,39.6,42,39.6,0,0,0.0,1.0,0.6,0,4,0,0,36.0,174.8,0,0,
2021-11-02,Cuenca,16,Castilla - La Mancha,0,48,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,3,0,29802,3360,376,761,316798,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,48,49.0,0,0,0.0,0.0,0.0,0,3,0,0,62.3,0.0,0,0,
2021-11-02,Gipuzkoa,20,País Vasco,63,63,0,1037,125,0,0,30,425,24340,24340,0,0,0,0,0,0,0,0,0,61,4,0,1,23793,2616,478,420,1032983,2356.28,2.9,41.14,12.1,1159,555,1159,555,63,79.3,63,79.3,1,0,0.2,1.0,0.4,0,3,0,0,78.7,112.2,0,0,
2021-11-02,Girona,17,Cataluña,228,0,0,0,0,0,0,0,0,100125,0,0,0,0,0,0,0,0,0,0,216,0,0,1,100300,10505,919,2475,1152651,8686.5,0.0,0.0,0.0,2792,1344,0,0,228,192.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,190.3,242.2,0,0,
2021-11-02,Granada,18,Andalucía,0,0,0,0,74,0,0,22,1481,80837,0,0,0,0,0,0,0,0,0,0,107,7,0,0,79240,5552,635,1429,1240155,6518.3,1.77,119.42,5.97,1336,693,0,0,0,0.0,0,0.0,2,0,0.0,0.0,1.3,0,10,0,0,107.6,107.7,0,0,
2021-11-02,Guadalajara,19,Castilla - La Mancha,0,0,0,0,119,0,0,40,938,50311,0,0,0,0,0,0,0,0,0,0,65,14,2,1,50009,4327,533,939,782979,6425.59,5.11,119.8,15.2,1605,823,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.9,0,6,0,0,96.0,205.0,0,0,
2021-11-02,Huelva,21,Andalucía,0,18,0,297,19,0,0,1,96,0,8949,8556,0,0,0,0,0,0,0,0,16,1,1,0,8954,686,112,96,86487,0.0,1.16,111.0,21.97,0,0,223,107,0,0.0,18,15.3,0,0,0.0,0.0,0.3,0,2,0,0,15.6,257.8,0,0,
2021-11-02,Huesca,22,Aragón,27,0,0,0,0,0,0,0,0,28239,0,0,0,0,0,0,0,0,0,0,27,0,0,1,28387,2589,215,732,331549,8517.29,0.0,0.0,0.0,401,193,0,0,27,27.6,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,27.0,120.9,0,0,
2021-11-02,Jaén,23,Andalucía,0,0,0,0,80,0,0,20,600,37782,0,0,0,0,0,0,0,0,0,0,95,9,1,0,40964,3823,490,637,942665,4008.0,2.12,63.65,8.49,1140,552,0,0,87,78.9,87,78.9,0,0,0.0,0.0,0.3,0,2,0,0,83.3,120.9,0,0,
2021-11-02,León,24,Castilla y León,50,50,0,991,113,0,0,29,429,24510,24510,0,0,0,0,0,0,0,0,0,49,2,1,2,23962,2626,480,424,1032983,2372.74,2.81,41.53,10.94,1091,487,1091,487,50,69.6,50,69.6,2,0,0.5,1.3,1.0,0,7,0,0,68.9,105.6,0,0,
2021-11-02,Lleida,25,Cataluña,6,0,0,705,24,1633,1633,6,480,18217,0,0,0,0,0,0,0,0,0,0,5,2,1,0,18113,1665,187,480,220461,8263.14,2.72,217.73,10.89,379,192,0,0,6,27.4,0,0.0,0,0,0.0,0.0,0.3,0,2,0,0,26.9,171.9,0,0,
